node1	node2	score	network_id	edge_type
AT3G21630	AT5G11720	1	BIOGRID	PPI
AT3G21630	AT5G12960	1	BIOGRID	PPI
AT3G21630	AT5G15140	1	BIOGRID	PPI
AT3G21630	AT5G15960	1	BIOGRID	PPI
AT3G21630	AT5G19510	1	BIOGRID	PPI
AT3G21630	AT5G20240	1	BIOGRID	PPI
AT3G21630	AT5G20500	1	BIOGRID	PPI
AT3G21630	AT5G24770	1	BIOGRID	PPI
AT3G21630	AT5G47210	1	BIOGRID	PPI
AT3G21630	AT5G48485	1	BIOGRID	PPI
AT3G21630	AT5G50030	1	BIOGRID	PPI
AT3G21630	AT5G51280	1	BIOGRID	PPI
AT3G21630	AT5G54270	1	BIOGRID	PPI
AT3G14840	AT3G21630	1	BIOGRID	PPI
AT3G21630	AT3G14840	1	BIOGRID	PPI
AT3G21630	AT3G14840	1	BIOGRID	PPI
AT1G16610	AT1G06220	1	BIOGRID	PPI
AT1G16610	AT3G49430	1	BIOGRID	PPI
AT1G16610	AT2G43770	1	BIOGRID	PPI
AT1G16610	AT1G10580	1	BIOGRID	PPI
AT1G16610	AT1G55310	1	BIOGRID	PPI
AT1G16610	AT1G02840	1	BIOGRID	PPI
AT1G16610	AT1G23860	1	BIOGRID	PPI
AT5G27420	AT5G10450	1	BIOGRID	PPI
AT5G27420	AT4G09000	1	BIOGRID	PPI
AT5G27420	AT5G10450	1	BIOGRID	PPI
AT5G27420	AT5G10450	1	BIOGRID	PPI
AT1G06040	AT1G14920	1	BIOGRID	PPI
AT1G06040	AT2G01570	1	BIOGRID	PPI
AT1G06040	AT1G14920	1	BIOGRID	PPI
AT1G14920	AT1G06040	1	BIOGRID	PPI
AT1G54840	AT3G14980	1	BIOGRID	PPI
AT3G14980	AT1G54840	1	BIOGRID	PPI
AT3G14980	AT1G54840	1	BIOGRID	PPI
AT3G26744	AT1G49770	1	BIOGRID	PPI
AT1G49770	AT3G26744	1	BIOGRID	PPI
AT4G04920	AT2G28160	1	BIOGRID	PPI
AT5G64740	AT5G19780	1	BIOGRID	PPI
AT1G77300	AT1G32130	1	BIOGRID	PPI
AT1G77300	AT1G19350	1	BIOGRID	PPI
AT1G77300	AT1G19350	1	BIOGRID	PPI
AT1G77300	AT1G32130	1	BIOGRID	PPI
AT1G77300	AT1G19350	1	BIOGRID	PPI
AT1G75080	AT2G20180	1	BIOGRID	PPI
AT1G75080	AT2G43010	1	BIOGRID	PPI
AT1G75080	AT2G43010	1	BIOGRID	PPI
AT2G20180	AT1G75080	1	BIOGRID	PPI
AT2G43010	AT1G75080	1	BIOGRID	PPI
AT1G19180	AT1G32640	1	BIOGRID	PPI
AT1G70700	AT1G32640	1	BIOGRID	PPI
AT3G11410	AT1G01360	1	BIOGRID	PPI
AT3G11410	AT4G01026	1	BIOGRID	PPI
AT3G11410	AT5G53160	1	BIOGRID	PPI
AT3G11410	AT4G27920	1	BIOGRID	PPI
AT3G11410	AT5G45860	1	BIOGRID	PPI
AT3G11410	AT5G45870	1	BIOGRID	PPI
AT3G11410	AT4G18620	1	BIOGRID	PPI
AT3G11410	AT5G05440	1	BIOGRID	PPI
AT3G11410	AT2G40330	1	BIOGRID	PPI
AT3G11410	AT2G38310	1	BIOGRID	PPI
AT3G11410	AT1G73000	1	BIOGRID	PPI
AT3G11410	AT4G01026	1	BIOGRID	PPI
AT4G33950	AT4G33950	1	BIOGRID	PPI
AT4G33950	AT1G12480	1	BIOGRID	PPI
AT4G01026	AT3G11410	1	BIOGRID	PPI
AT4G33950	AT3G11410	1	BIOGRID	PPI
AT4G33950	AT1G12480	1	BIOGRID	PPI
AT3G11410	AT1G12480	1	BIOGRID	PPI
AT1G14920	AT5G49510	1	BIOGRID	PPI
AT1G14920	AT5G23290	1	BIOGRID	PPI
AT1G14920	AT5G23290	1	BIOGRID	PPI
AT5G18570	AT4G02260	1	BIOGRID	PPI
AT4G26100	AT5G65800	1	BIOGRID	PPI
AT4G26100	AT5G65800	1	BIOGRID	PPI
AT3G51770	AT4G26100	1	BIOGRID	PPI
AT5G03680	AT3G01090	1	BIOGRID	PPI
AT5G03680	AT3G01090	1	BIOGRID	PPI
AT4G08960	AT1G69960	1	BIOGRID	PPI
AT2G25930	AT2G43010	1	BIOGRID	PPI
AT2G25930	AT2G43010	1	BIOGRID	PPI
AT2G25930	AT2G43010	1	BIOGRID	PPI
AT4G15415	AT2G05710	1	BIOGRID	PPI
AT4G15415	AT3G22370	1	BIOGRID	PPI
AT4G15415	AT2G05710	1	BIOGRID	PPI
AT4G15415	AT3G22370	1	BIOGRID	PPI
AT4G15415	AT1G32350	1	BIOGRID	PPI
AT5G18830	AT5G18830	1	BIOGRID	PPI
AT5G18830	AT5G18830	1	BIOGRID	PPI
AT3G21640	AT3G48830	1	BIOGRID	PPI
AT3G21640	AT4G25920	1	BIOGRID	PPI
AT3G21640	AT5G10720	1	BIOGRID	PPI
AT3G21640	AT2G34650	1	BIOGRID	PPI
AT3G21640	AT2G30020	1	BIOGRID	PPI
AT3G21640	AT2G34650	1	BIOGRID	PPI
AT2G34650	AT3G21640	1	BIOGRID	PPI
AT2G34650	AT2G34650	1	BIOGRID	PPI
AT2G43790	AT4G34460	1	BIOGRID	PPI
AT2G43790	AT4G34460	1	BIOGRID	PPI
AT4G34460	AT2G43790	1	BIOGRID	PPI
AT2G43790	AT4G34460	1	BIOGRID	PPI
AT2G43010	AT1G30330	1	BIOGRID	PPI
AT1G30330	AT1G75080	1	BIOGRID	PPI
AT1G75080	AT1G30330	1	BIOGRID	PPI
AT2G43010	AT1G30330	1	BIOGRID	PPI
AT1G75080	AT1G30330	1	BIOGRID	PPI
AT4G36540	AT2G42870	1	BIOGRID	PPI
AT2G18300	AT2G42870	1	BIOGRID	PPI
AT4G36540	AT1G30330	1	BIOGRID	PPI
AT2G18300	AT1G30330	1	BIOGRID	PPI
AT2G01570	AT1G30330	1	BIOGRID	PPI
AT2G01570	AT5G20730	1	BIOGRID	PPI
AT2G01570	AT5G37020	1	BIOGRID	PPI
AT1G30330	AT2G01570	1	BIOGRID	PPI
AT2G01570	AT1G30330	1	BIOGRID	PPI
AT1G30330	AT2G01570	1	BIOGRID	PPI
AT5G61850	AT2G28290	1	BIOGRID	PPI
AT5G61850	AT2G46020	1	BIOGRID	PPI
AT5G61850	AT2G28290	1	BIOGRID	PPI
AT5G61850	AT2G46020	1	BIOGRID	PPI
AT2G28290	AT5G61850	1	BIOGRID	PPI
AT1G32230	AT1G78080	1	BIOGRID	PPI
AT4G37280	AT1G02740	1	BIOGRID	PPI
AT1G53130	AT1G50610	1	BIOGRID	PPI
AT1G53130	AT1G50610	1	BIOGRID	PPI
AT5G38560	AT3G52890	1	BIOGRID	PPI
AT1G68690	AT3G52890	1	BIOGRID	PPI
AT1G26150	AT3G52890	1	BIOGRID	PPI
AT1G70460	AT3G52890	1	BIOGRID	PPI
AT5G65930	AT3G52890	1	BIOGRID	PPI
AT2G01570	AT1G03840	1	BIOGRID	PPI
AT2G01570	AT2G02080	1	BIOGRID	PPI
AT2G01570	AT2G02070	1	BIOGRID	PPI
AT2G01570	AT3G45260	1	BIOGRID	PPI
AT2G01570	AT5G03150	1	BIOGRID	PPI
AT2G01570	AT1G03840	1	BIOGRID	PPI
AT2G01570	AT2G02080	1	BIOGRID	PPI
AT2G01570	AT2G02070	1	BIOGRID	PPI
AT2G01570	AT3G45260	1	BIOGRID	PPI
AT2G01570	AT5G03150	1	BIOGRID	PPI
AT1G03840	AT2G01570	1	BIOGRID	PPI
AT2G01570	AT1G03840	1	BIOGRID	PPI
AT5G01820	AT5G55990	1	BIOGRID	PPI
AT5G01820	AT4G26570	1	BIOGRID	PPI
AT5G01820	AT5G47100	1	BIOGRID	PPI
AT1G50420	AT1G03840	1	BIOGRID	PPI
AT1G50420	AT2G02080	1	BIOGRID	PPI
AT1G50420	AT2G02070	1	BIOGRID	PPI
AT1G50420	AT3G45260	1	BIOGRID	PPI
AT1G50420	AT5G03150	1	BIOGRID	PPI
AT1G50420	AT1G03840	1	BIOGRID	PPI
AT1G50420	AT2G02080	1	BIOGRID	PPI
AT1G50420	AT2G02070	1	BIOGRID	PPI
AT1G50420	AT3G45260	1	BIOGRID	PPI
AT1G50420	AT5G03150	1	BIOGRID	PPI
AT1G03840	AT1G50420	1	BIOGRID	PPI
AT2G30020	AT4G01370	1	BIOGRID	PPI
AT2G30020	AT2G43790	1	BIOGRID	PPI
AT2G40180	AT3G45640	1	BIOGRID	PPI
AT4G03550	AT5G47960	1	BIOGRID	PPI
AT4G03550	AT5G47960	1	BIOGRID	PPI
AT4G18710	AT5G52640	1	BIOGRID	PPI
AT4G18710	AT5G56010	1	BIOGRID	PPI
AT4G18710	AT5G52640	1	BIOGRID	PPI
AT4G18710	AT5G56010	1	BIOGRID	PPI
AT5G56010	AT4G18710	1	BIOGRID	PPI
AT1G32900	AT5G39790	1	BIOGRID	PPI
AT1G15910	AT1G15910	1	BIOGRID	PPI
AT3G48670	AT1G15910	1	BIOGRID	PPI
AT1G15910	AT3G48670	1	BIOGRID	PPI
AT1G15910	AT1G15910	1	BIOGRID	PPI
AT1G15910	AT3G48670	1	BIOGRID	PPI
AT1G15910	AT1G15910	1	BIOGRID	PPI
AT1G15910	AT3G48670	1	BIOGRID	PPI
AT4G10180	AT4G05420	1	BIOGRID	PPI
AT4G10180	AT2G32950	1	BIOGRID	PPI
AT1G66340	AT5G09860	1	BIOGRID	PPI
AT1G54840	AT3G14980	1	BIOGRID	PPI
AT3G14980	AT1G54840	1	BIOGRID	PPI
AT3G14980	AT1G54840	1	BIOGRID	PPI
AT2G36490	AT1G54840	1	BIOGRID	PPI
AT2G36490	AT3G14980	1	BIOGRID	PPI
AT2G26070	AT5G48810	1	BIOGRID	PPI
AT1G13120	AT3G53110	1	BIOGRID	PPI
AT1G13120	AT3G53110	1	BIOGRID	PPI
AT1G13120	AT3G53110	1	BIOGRID	PPI
AT3G53110	AT1G13120	1	BIOGRID	PPI
AT3G53110	AT5G42810	1	BIOGRID	PPI
AT5G64170	AT5G02840	1	BIOGRID	PPI
AT5G64170	AT3G09600	1	BIOGRID	PPI
AT5G64170	AT1G01060	1	BIOGRID	PPI
AT5G64170	AT2G46830	1	BIOGRID	PPI
AT3G54500	AT5G02840	1	BIOGRID	PPI
AT3G54500	AT3G09600	1	BIOGRID	PPI
AT3G54500	AT1G01060	1	BIOGRID	PPI
AT3G54500	AT2G46830	1	BIOGRID	PPI
AT4G23640	AT4G23640	1	BIOGRID	PPI
AT4G23640	AT4G23640	1	BIOGRID	PPI
AT1G53910	AT3G10040	1	BIOGRID	PPI
AT3G10040	AT1G53910	1	BIOGRID	PPI
AT5G38480	AT1G01480	1	BIOGRID	PPI
AT5G38480	AT5G65800	1	BIOGRID	PPI
AT5G38480	AT4G11280	1	BIOGRID	PPI
AT5G38480	AT4G37770	1	BIOGRID	PPI
AT5G38480	AT4G08040	1	BIOGRID	PPI
AT5G38480	AT4G11280	1	BIOGRID	PPI
AT2G22370	AT4G06634	1	BIOGRID	PPI
AT2G22370	AT1G30970	1	BIOGRID	PPI
AT2G01430	AT2G01430	1	BIOGRID	PPI
AT1G04550	AT1G19850	1	BIOGRID	PPI
AT4G27330	AT1G15750	1	BIOGRID	PPI
AT4G27330	AT1G53230	1	BIOGRID	PPI
AT4G27330	AT5G60970	1	BIOGRID	PPI
AT4G27330	AT4G18390	1	BIOGRID	PPI
AT4G27330	AT1G53230	1	BIOGRID	PPI
AT4G27330	AT3G15030	1	BIOGRID	PPI
AT4G27330	AT5G60970	1	BIOGRID	PPI
AT4G27330	AT2G31070	1	BIOGRID	PPI
AT4G27330	AT3G02150	1	BIOGRID	PPI
AT4G27330	AT5G08070	1	BIOGRID	PPI
AT4G27330	AT1G30210	1	BIOGRID	PPI
AT4G27330	AT1G80490	1	BIOGRID	PPI
AT4G27330	AT3G16830	1	BIOGRID	PPI
AT4G27330	AT5G27030	1	BIOGRID	PPI
AT4G27330	AT3G15880	1	BIOGRID	PPI
AT4G27330	AT4G18390	1	BIOGRID	PPI
AT4G27330	AT3G18550	1	BIOGRID	PPI
AT4G27330	AT5G08070	1	BIOGRID	PPI
AT4G27330	AT1G30210	1	BIOGRID	PPI
AT3G57530	AT5G14870	1	BIOGRID	PPI
AT3G57530	AT5G14870	1	BIOGRID	PPI
AT1G45145	AT1G64280	1	BIOGRID	PPI
AT1G64280	AT1G64280	1	BIOGRID	PPI
AT3G49500	AT5G23570	1	BIOGRID	PPI
AT1G19100	AT4G36290	1	BIOGRID	PPI
AT1G19100	AT4G36290	1	BIOGRID	PPI
AT1G19100	AT4G36290	1	BIOGRID	PPI
AT1G19100	AT4G36280	1	BIOGRID	PPI
AT4G36280	AT1G19100	1	BIOGRID	PPI
AT1G08060	AT4G36280	1	BIOGRID	PPI
AT5G11260	AT4G25560	1	BIOGRID	PPI
AT5G11260	AT2G37678	1	BIOGRID	PPI
AT2G37678	AT2G37678	1	BIOGRID	PPI
AT1G02340	AT2G37678	1	BIOGRID	PPI
AT1G02340	AT5G11260	1	BIOGRID	PPI
AT4G25560	AT5G11260	1	BIOGRID	PPI
AT5G11260	AT1G02340	1	BIOGRID	PPI
AT5G11260	AT4G25560	1	BIOGRID	PPI
AT1G45145	AT1G64280	1	BIOGRID	PPI
AT1G20110	AT2G45170	1	BIOGRID	PPI
AT1G20110	AT2G45170	1	BIOGRID	PPI
AT3G61710	AT2G45170	1	BIOGRID	PPI
AT3G61710	AT1G20110	1	BIOGRID	PPI
AT2G43790	AT4G26750	1	BIOGRID	PPI
AT2G43790	AT4G26750	1	BIOGRID	PPI
AT2G43790	AT4G26750	1	BIOGRID	PPI
AT3G45640	AT4G26750	1	BIOGRID	PPI
AT3G13110	AT2G43750	1	BIOGRID	PPI
AT3G13110	AT2G43750	1	BIOGRID	PPI
AT4G25370	AT4G25370	1	BIOGRID	PPI
AT4G25370	AT3G48870	1	BIOGRID	PPI
AT4G25370	AT5G51070	1	BIOGRID	PPI
AT3G62980	AT4G14560	1	BIOGRID	PPI
AT3G23050	AT4G14560	1	BIOGRID	PPI
AT4G14560	AT4G05320	1	BIOGRID	PPI
AT4G29040	AT3G25860	1	BIOGRID	PPI
AT4G29040	AT1G59900	1	BIOGRID	PPI
AT4G29040	AT3G25860	1	BIOGRID	PPI
AT4G29040	AT1G59900	1	BIOGRID	PPI
AT4G29040	AT1G59900	1	BIOGRID	PPI
AT4G29040	AT3G25860	1	BIOGRID	PPI
AT3G10730	AT1G67230	1	BIOGRID	PPI
AT3G10730	AT1G67230	1	BIOGRID	PPI
AT5G04990	AT1G67230	1	BIOGRID	PPI
AT2G46040	AT1G08460	1	BIOGRID	PPI
AT1G08460	AT2G46040	1	BIOGRID	PPI
AT2G46040	AT1G08460	1	BIOGRID	PPI
AT5G58003	AT4G35800	1	BIOGRID	PPI
AT5G58003	AT4G21710	1	BIOGRID	PPI
AT5G58003	AT2G15430	1	BIOGRID	PPI
AT5G58003	AT4G35800	1	BIOGRID	PPI
AT5G58003	AT4G21710	1	BIOGRID	PPI
AT5G58003	AT2G15430	1	BIOGRID	PPI
AT4G35800	AT5G58003	1	BIOGRID	PPI
AT4G21710	AT5G58003	1	BIOGRID	PPI
AT2G15430	AT5G58003	1	BIOGRID	PPI
AT2G30950	AT2G30950	1	BIOGRID	PPI
AT2G30950	AT2G26140	1	BIOGRID	PPI
AT2G26140	AT2G30950	1	BIOGRID	PPI
AT2G26140	AT2G26140	1	BIOGRID	PPI
AT3G10800	AT1G51450	1	BIOGRID	PPI
AT1G42990	AT1G51450	1	BIOGRID	PPI
AT3G10800	AT3G49660	1	BIOGRID	PPI
AT1G42990	AT3G49660	1	BIOGRID	PPI
AT5G44930	AT5G44930	1	BIOGRID	PPI
AT5G44930	AT2G35100	1	BIOGRID	PPI
AT2G35100	AT5G44930	1	BIOGRID	PPI
AT2G35100	AT2G35100	1	BIOGRID	PPI
AT2G35100	AT5G44930	1	BIOGRID	PPI
AT2G35100	AT2G35100	1	BIOGRID	PPI
AT5G44930	AT5G44930	1	BIOGRID	PPI
AT5G44930	AT2G35100	1	BIOGRID	PPI
AT5G03680	AT5G03680	1	BIOGRID	PPI
AT5G37780	AT5G28300	1	BIOGRID	PPI
AT5G58080	AT5G24800	1	BIOGRID	PPI
AT5G58080	AT5G28770	1	BIOGRID	PPI
AT5G58080	AT4G02640	1	BIOGRID	PPI
AT4G14400	AT4G14400	1	BIOGRID	PPI
AT4G14400	AT3G09790	1	BIOGRID	PPI
AT4G14400	AT3G12580	1	BIOGRID	PPI
AT4G14400	AT5G46330	1	BIOGRID	PPI
AT5G46330	AT4G33430	1	BIOGRID	PPI
AT2G45160	AT2G01570	1	BIOGRID	PPI
AT3G60630	AT2G01570	1	BIOGRID	PPI
AT2G45160	AT2G01570	1	BIOGRID	PPI
AT2G45160	AT2G01570	1	BIOGRID	PPI
AT2G22540	AT1G77080	1	BIOGRID	PPI
AT1G77760	AT1G78300	1	BIOGRID	PPI
AT1G77760	AT1G78300	1	BIOGRID	PPI
AT4G33430	AT1G08420	1	BIOGRID	PPI
AT5G55990	AT2G26980	1	BIOGRID	PPI
AT5G55990	AT1G01140	1	BIOGRID	PPI
AT5G55990	AT1G30270	1	BIOGRID	PPI
AT5G55990	AT5G21326	1	BIOGRID	PPI
AT4G26570	AT2G26980	1	BIOGRID	PPI
AT4G26570	AT1G01140	1	BIOGRID	PPI
AT4G26570	AT1G30270	1	BIOGRID	PPI
AT4G26570	AT5G21326	1	BIOGRID	PPI
AT4G26570	AT2G26980	1	BIOGRID	PPI
AT4G26570	AT1G01140	1	BIOGRID	PPI
AT4G26570	AT1G30270	1	BIOGRID	PPI
AT4G26570	AT5G21326	1	BIOGRID	PPI
AT5G55990	AT2G26980	1	BIOGRID	PPI
AT5G55990	AT1G01140	1	BIOGRID	PPI
AT5G55990	AT1G30270	1	BIOGRID	PPI
AT5G55990	AT5G21326	1	BIOGRID	PPI
AT4G01690	AT2G33430	1	BIOGRID	PPI
AT4G01690	AT3G15000	1	BIOGRID	PPI
AT4G01690	AT1G11430	1	BIOGRID	PPI
AT4G01690	AT2G33430	1	BIOGRID	PPI
AT4G01690	AT3G15000	1	BIOGRID	PPI
AT4G01690	AT1G11430	1	BIOGRID	PPI
AT5G22130	AT1G09570	1	BIOGRID	PPI
AT5G22130	AT2G18790	1	BIOGRID	PPI
AT5G22130	AT5G54190	1	BIOGRID	PPI
AT4G18710	AT5G20730	1	BIOGRID	PPI
AT4G18710	AT5G20730	1	BIOGRID	PPI
AT4G18710	AT1G19220	1	BIOGRID	PPI
AT4G18710	AT1G19220	1	BIOGRID	PPI
AT4G18710	AT5G61480	1	BIOGRID	PPI
AT4G18710	AT5G61480	1	BIOGRID	PPI
AT4G37460	AT1G58100	1	BIOGRID	PPI
AT4G37460	AT3G47620	1	BIOGRID	PPI
AT4G37460	AT1G69690	1	BIOGRID	PPI
AT4G37460	AT3G27010	1	BIOGRID	PPI
AT4G37460	AT1G72010	1	BIOGRID	PPI
AT4G37460	AT1G35560	1	BIOGRID	PPI
AT4G37460	AT1G58100	1	BIOGRID	PPI
AT4G37460	AT3G47620	1	BIOGRID	PPI
AT4G37460	AT1G69690	1	BIOGRID	PPI
AT4G37460	AT1G58100	1	BIOGRID	PPI
AT4G37460	AT3G47620	1	BIOGRID	PPI
AT4G37460	AT1G69690	1	BIOGRID	PPI
AT4G37460	AT5G08330	1	BIOGRID	PPI
AT1G58100	AT1G58100	1	BIOGRID	PPI
AT3G47620	AT3G47620	1	BIOGRID	PPI
AT1G69690	AT1G69690	1	BIOGRID	PPI
AT1G53230	AT1G53230	1	BIOGRID	PPI
AT5G56780	AT3G26790	1	BIOGRID	PPI
AT2G01570	AT1G54830	1	BIOGRID	PPI
AT2G01570	AT1G08970	1	BIOGRID	PPI
AT2G01570	AT5G12840	1	BIOGRID	PPI
AT2G01570	AT3G05690	1	BIOGRID	PPI
AT2G01570	AT5G47640	1	BIOGRID	PPI
AT5G15840	AT1G54830	1	BIOGRID	PPI
AT5G15840	AT1G08970	1	BIOGRID	PPI
AT5G15840	AT3G48590	1	BIOGRID	PPI
AT5G15840	AT5G47640	1	BIOGRID	PPI
AT5G15840	AT1G08970	1	BIOGRID	PPI
AT5G15840	AT5G47640	1	BIOGRID	PPI
AT2G01570	AT1G08970	1	BIOGRID	PPI
AT2G01570	AT5G47640	1	BIOGRID	PPI
AT2G01570	AT3G05690	1	BIOGRID	PPI
AT2G01570	AT1G08970	1	BIOGRID	PPI
AT2G01570	AT5G47640	1	BIOGRID	PPI
AT5G15840	AT3G05690	1	BIOGRID	PPI
AT5G15840	AT1G08970	1	BIOGRID	PPI
AT5G15840	AT5G47640	1	BIOGRID	PPI
AT5G12840	AT1G54830	1	BIOGRID	PPI
AT3G05690	AT1G54830	1	BIOGRID	PPI
AT2G38880	AT1G54830	1	BIOGRID	PPI
AT5G47640	AT1G54830	1	BIOGRID	PPI
AT4G14540	AT1G54830	1	BIOGRID	PPI
AT5G12840	AT1G08970	1	BIOGRID	PPI
AT3G05690	AT1G08970	1	BIOGRID	PPI
AT2G38880	AT1G08970	1	BIOGRID	PPI
AT5G47640	AT1G08970	1	BIOGRID	PPI
AT4G14540	AT1G08970	1	BIOGRID	PPI
AT2G01570	AT1G08970	1	BIOGRID	PPI
AT5G15840	AT1G08970	1	BIOGRID	PPI
AT3G05690	AT1G14920	1	BIOGRID	PPI
AT5G47640	AT1G14920	1	BIOGRID	PPI
AT1G08970	AT1G14920	1	BIOGRID	PPI
AT3G05690	AT1G66350	1	BIOGRID	PPI
AT1G08970	AT1G66350	1	BIOGRID	PPI
AT3G05690	AT3G03450	1	BIOGRID	PPI
AT1G08970	AT3G03450	1	BIOGRID	PPI
AT4G29040	AT1G04810	1	BIOGRID	PPI
AT4G29040	AT1G09100	1	BIOGRID	PPI
AT4G29040	AT1G13060	1	BIOGRID	PPI
AT4G29040	AT1G16470	1	BIOGRID	PPI
AT4G29040	AT1G20200	1	BIOGRID	PPI
AT4G29040	AT1G21720	1	BIOGRID	PPI
AT4G29040	AT1G29150	1	BIOGRID	PPI
AT4G29040	AT1G45000	1	BIOGRID	PPI
AT4G29040	AT1G47250	1	BIOGRID	PPI
AT4G29040	AT1G53750	1	BIOGRID	PPI
AT4G29040	AT1G53850	1	BIOGRID	PPI
AT4G29040	AT1G56450	1	BIOGRID	PPI
AT4G29040	AT1G64520	1	BIOGRID	PPI
AT4G29040	AT1G75990	1	BIOGRID	PPI
AT4G29040	AT1G79210	1	BIOGRID	PPI
AT4G29040	AT2G05840	1	BIOGRID	PPI
AT4G29040	AT2G20140	1	BIOGRID	PPI
AT4G29040	AT2G20580	1	BIOGRID	PPI
AT4G29040	AT2G27020	1	BIOGRID	PPI
AT4G29040	AT2G32730	1	BIOGRID	PPI
AT4G29040	AT3G05530	1	BIOGRID	PPI
AT4G29040	AT3G11270	1	BIOGRID	PPI
AT4G29040	AT3G14290	1	BIOGRID	PPI
AT4G29040	AT3G22110	1	BIOGRID	PPI
AT4G29040	AT3G22630	1	BIOGRID	PPI
AT4G29040	AT3G26340	1	BIOGRID	PPI
AT4G29040	AT3G27430	1	BIOGRID	PPI
AT4G29040	AT3G51260	1	BIOGRID	PPI
AT4G29040	AT3G60820	1	BIOGRID	PPI
AT4G29040	AT4G14800	1	BIOGRID	PPI
AT4G29040	AT4G19006	1	BIOGRID	PPI
AT4G29040	AT4G24820	1	BIOGRID	PPI
AT4G29040	AT4G28470	1	BIOGRID	PPI
AT4G29040	AT4G29040	1	BIOGRID	PPI
AT4G29040	AT4G31300	1	BIOGRID	PPI
AT4G29040	AT4G38630	1	BIOGRID	PPI
AT4G29040	AT5G09900	1	BIOGRID	PPI
AT4G29040	AT5G05780	1	BIOGRID	PPI
AT4G29040	AT5G19990	1	BIOGRID	PPI
AT4G29040	AT5G23540	1	BIOGRID	PPI
AT4G29040	AT5G35590	1	BIOGRID	PPI
AT4G29040	AT5G40580	1	BIOGRID	PPI
AT4G29040	AT5G42790	1	BIOGRID	PPI
AT4G29040	AT5G43010	1	BIOGRID	PPI
AT4G29040	AT5G45620	1	BIOGRID	PPI
AT4G29040	AT5G58290	1	BIOGRID	PPI
AT4G29040	AT5G66140	1	BIOGRID	PPI
AT4G29040	AT1G04270	1	BIOGRID	PPI
AT4G29040	AT1G08360	1	BIOGRID	PPI
AT4G29040	AT1G14320	1	BIOGRID	PPI
AT4G29040	AT1G15930	1	BIOGRID	PPI
AT4G29040	AT1G18540	1	BIOGRID	PPI
AT4G29040	AT1G23290	1	BIOGRID	PPI
AT4G29040	AT1G26880	1	BIOGRID	PPI
AT4G29040	AT1G27400	1	BIOGRID	PPI
AT4G29040	AT1G43170	1	BIOGRID	PPI
AT4G29040	AT1G48830	1	BIOGRID	PPI
AT4G29040	AT1G58380	1	BIOGRID	PPI
AT4G29040	AT1G64510	1	BIOGRID	PPI
AT4G29040	AT1G72370	1	BIOGRID	PPI
AT4G29040	AT1G74050	1	BIOGRID	PPI
AT4G29040	AT1G74970	1	BIOGRID	PPI
AT4G29040	AT1G78630	1	BIOGRID	PPI
AT4G29040	AT2G01250	1	BIOGRID	PPI
AT4G29040	AT2G04390	1	BIOGRID	PPI
AT4G29040	AT2G09990	1	BIOGRID	PPI
AT4G29040	AT2G17360	1	BIOGRID	PPI
AT4G29040	AT2G18020	1	BIOGRID	PPI
AT4G29040	AT2G19730	1	BIOGRID	PPI
AT4G29040	AT2G27530	1	BIOGRID	PPI
AT4G29040	AT2G31610	1	BIOGRID	PPI
AT4G29040	AT2G32060	1	BIOGRID	PPI
AT4G29040	AT2G33800	1	BIOGRID	PPI
AT4G29040	AT2G34480	1	BIOGRID	PPI
AT4G29040	AT2G36160	1	BIOGRID	PPI
AT4G29040	AT2G36620	1	BIOGRID	PPI
AT4G29040	AT2G37190	1	BIOGRID	PPI
AT4G29040	AT2G37270	1	BIOGRID	PPI
AT4G29040	AT2G39390	1	BIOGRID	PPI
AT4G29040	AT2G39460	1	BIOGRID	PPI
AT4G29040	AT2G40010	1	BIOGRID	PPI
AT4G29040	AT2G40510	1	BIOGRID	PPI
AT4G29040	AT2G41840	1	BIOGRID	PPI
AT4G29040	AT2G42740	1	BIOGRID	PPI
AT4G29040	AT2G43030	1	BIOGRID	PPI
AT4G29040	AT2G44120	1	BIOGRID	PPI
AT4G29040	AT2G47610	1	BIOGRID	PPI
AT4G29040	AT3G02080	1	BIOGRID	PPI
AT4G29040	AT3G02560	1	BIOGRID	PPI
AT4G29040	AT3G04840	1	BIOGRID	PPI
AT4G29040	AT3G04920	1	BIOGRID	PPI
AT4G29040	AT3G05590	1	BIOGRID	PPI
AT4G29040	AT3G07110	1	BIOGRID	PPI
AT4G29040	AT3G09200	1	BIOGRID	PPI
AT4G29040	AT3G09500	1	BIOGRID	PPI
AT4G29040	AT3G09630	1	BIOGRID	PPI
AT4G29040	AT3G09680	1	BIOGRID	PPI
AT4G29040	AT3G11510	1	BIOGRID	PPI
AT4G29040	AT3G11940	1	BIOGRID	PPI
AT4G29040	AT3G13580	1	BIOGRID	PPI
AT4G29040	AT3G24830	1	BIOGRID	PPI
AT4G29040	AT3G25520	1	BIOGRID	PPI
AT4G29040	AT3G27830	1	BIOGRID	PPI
AT4G29040	AT3G28900	1	BIOGRID	PPI
AT4G29040	AT3G48930	1	BIOGRID	PPI
AT4G29040	AT3G49910	1	BIOGRID	PPI
AT4G29040	AT3G52580	1	BIOGRID	PPI
AT4G29040	AT3G53020	1	BIOGRID	PPI
AT4G29040	AT3G53740	1	BIOGRID	PPI
AT4G29040	AT3G53870	1	BIOGRID	PPI
AT4G29040	AT3G60770	1	BIOGRID	PPI
