node1	node2	score	edge_type
AT3G26160	AT3G26270	1	Metabolic-AraCyc
AT3G26160	AT3G26230	1	Metabolic-AraCyc
AT3G26160	AT3G26220	1	Metabolic-AraCyc
AT3G26160	AT3G26210	1	Metabolic-AraCyc
AT3G26160	AT3G26200	1	Metabolic-AraCyc
AT3G26280	AT3G26190	1	Metabolic-AraCyc
AT3G26280	AT3G26210	1	Metabolic-AraCyc
AT1G13090	AT3G26230	1	Metabolic-AraCyc
AT1G13090	AT1G13100	1	Metabolic-AraCyc
AT1G13090	AT3G26220	1	Metabolic-AraCyc
AT1G13090	AT3G26210	1	Metabolic-AraCyc
AT1G13090	AT3G26200	1	Metabolic-AraCyc
AT1G13090	AT3G26190	1	Metabolic-AraCyc
AT1G13090	AT1G13110	1	Metabolic-AraCyc
AT1G13090	AT1G13080	1	Metabolic-AraCyc
AT3G26280	AT3G26220	1	Metabolic-AraCyc
AT1G13090	AT3G26830	1	Metabolic-AraCyc
AT3G26280	AT5G35715	1	Metabolic-AraCyc
AT3G26280	AT3G53290	1	Metabolic-AraCyc
AT3G26280	AT3G53280	1	Metabolic-AraCyc
AT3G26280	AT3G26270	1	Metabolic-AraCyc
AT3G26280	AT3G26230	1	Metabolic-AraCyc
AT3G02850	AT2G34200	1	Metabolic-AraCyc
AT2G30070	AT4G10310	1	Metabolic-AraCyc
AT3G26180	AT3G26210	1	Metabolic-AraCyc
AT1G23320	AT2G38400	1	Metabolic-AraCyc
AT5G44720	AT1G23310	1	Metabolic-AraCyc
AT2G23520	AT4G39660	1	Metabolic-AraCyc
AT2G23520	AT2G38400	1	Metabolic-AraCyc
AT2G23520	AT1G70580	1	Metabolic-AraCyc
AT2G23520	AT1G23310	1	Metabolic-AraCyc
AT4G22980	AT4G39660	1	Metabolic-AraCyc
AT4G22980	AT2G38400	1	Metabolic-AraCyc
AT4G22980	AT1G70580	1	Metabolic-AraCyc
AT4G22980	AT1G23310	1	Metabolic-AraCyc
AT4G37100	AT4G39660	1	Metabolic-AraCyc
AT4G37100	AT2G38400	1	Metabolic-AraCyc
AT4G37100	AT1G70580	1	Metabolic-AraCyc
AT4G37100	AT1G23310	1	Metabolic-AraCyc
AT5G51920	AT4G39660	1	Metabolic-AraCyc
AT5G51920	AT2G38400	1	Metabolic-AraCyc
AT5G51920	AT1G70580	1	Metabolic-AraCyc
AT5G51920	AT1G23310	1	Metabolic-AraCyc
AT5G66950	AT4G39660	1	Metabolic-AraCyc
AT5G66950	AT2G38400	1	Metabolic-AraCyc
AT5G66950	AT1G70580	1	Metabolic-AraCyc
AT5G66950	AT1G23310	1	Metabolic-AraCyc
AT5G44720	AT1G70580	1	Metabolic-AraCyc
AT5G44720	AT2G38400	1	Metabolic-AraCyc
AT5G44720	AT4G39660	1	Metabolic-AraCyc
AT5G65720	AT4G39660	1	Metabolic-AraCyc
AT1G23320	AT1G23310	1	Metabolic-AraCyc
AT1G70560	AT4G39660	1	Metabolic-AraCyc
AT1G70560	AT2G38400	1	Metabolic-AraCyc
AT1G70560	AT1G70580	1	Metabolic-AraCyc
AT1G70560	AT1G23310	1	Metabolic-AraCyc
AT1G51310	AT4G39660	1	Metabolic-AraCyc
AT1G51310	AT2G38400	1	Metabolic-AraCyc
AT1G51310	AT1G70580	1	Metabolic-AraCyc
AT1G51310	AT1G23310	1	Metabolic-AraCyc
AT5G65720	AT2G38400	1	Metabolic-AraCyc
AT1G58360	AT1G23310	1	Metabolic-AraCyc
AT5G65720	AT1G70580	1	Metabolic-AraCyc
AT5G65720	AT1G23310	1	Metabolic-AraCyc
AT1G08490	AT4G39660	1	Metabolic-AraCyc
AT1G08490	AT2G38400	1	Metabolic-AraCyc
AT1G08490	AT1G70580	1	Metabolic-AraCyc
AT1G08490	AT1G23310	1	Metabolic-AraCyc
AT1G58360	AT4G39660	1	Metabolic-AraCyc
AT1G58360	AT2G38400	1	Metabolic-AraCyc
AT1G58360	AT1G70580	1	Metabolic-AraCyc
AT1G30910	AT4G39660	1	Metabolic-AraCyc
AT1G30910	AT2G38400	1	Metabolic-AraCyc
AT1G30910	AT1G70580	1	Metabolic-AraCyc
AT1G23320	AT1G28130	1	Metabolic-AraCyc
AT4G24670	AT5G13380	1	Metabolic-AraCyc
AT4G24670	AT1G28130	1	Metabolic-AraCyc
AT4G24670	AT4G27260	1	Metabolic-AraCyc
AT4G24670	AT5G54510	1	Metabolic-AraCyc
AT1G23320	AT2G47750	1	Metabolic-AraCyc
AT1G23320	AT5G13350	1	Metabolic-AraCyc
AT1G23320	AT5G13360	1	Metabolic-AraCyc
AT1G23320	AT5G13370	1	Metabolic-AraCyc
AT1G23320	AT5G13380	1	Metabolic-AraCyc
AT1G23320	AT4G27260	1	Metabolic-AraCyc
AT4G24670	AT5G13360	1	Metabolic-AraCyc
AT1G23320	AT5G54510	1	Metabolic-AraCyc
AT1G70560	AT2G47750	1	Metabolic-AraCyc
AT1G70560	AT5G13350	1	Metabolic-AraCyc
AT1G70560	AT5G13360	1	Metabolic-AraCyc
AT1G70560	AT5G13370	1	Metabolic-AraCyc
AT1G70560	AT5G13380	1	Metabolic-AraCyc
AT1G70560	AT1G28130	1	Metabolic-AraCyc
AT1G70560	AT4G27260	1	Metabolic-AraCyc
AT1G70560	AT5G54510	1	Metabolic-AraCyc
AT4G24670	AT5G13370	1	Metabolic-AraCyc
AT4G24670	AT5G13350	1	Metabolic-AraCyc
AT1G30910	AT1G23310	1	Metabolic-AraCyc
AT3G22200	AT1G28130	1	Metabolic-AraCyc
AT1G16540	AT4G39660	1	Metabolic-AraCyc
AT1G16540	AT2G38400	1	Metabolic-AraCyc
AT1G16540	AT1G70580	1	Metabolic-AraCyc
AT1G16540	AT1G23310	1	Metabolic-AraCyc
AT3G22200	AT2G47750	1	Metabolic-AraCyc
AT3G22200	AT5G13350	1	Metabolic-AraCyc
AT3G22200	AT5G13360	1	Metabolic-AraCyc
AT3G22200	AT5G13370	1	Metabolic-AraCyc
AT3G22200	AT5G13380	1	Metabolic-AraCyc
AT3G22200	AT4G27260	1	Metabolic-AraCyc
AT4G24670	AT2G47750	1	Metabolic-AraCyc
AT3G22200	AT5G54510	1	Metabolic-AraCyc
AT1G80360	AT2G47750	1	Metabolic-AraCyc
AT1G80360	AT5G13350	1	Metabolic-AraCyc
AT1G80360	AT5G13360	1	Metabolic-AraCyc
AT1G80360	AT5G13370	1	Metabolic-AraCyc
AT1G80360	AT5G13380	1	Metabolic-AraCyc
AT1G80360	AT1G28130	1	Metabolic-AraCyc
AT1G80360	AT4G27260	1	Metabolic-AraCyc
AT1G80360	AT5G54510	1	Metabolic-AraCyc
AT1G23320	AT1G70580	1	Metabolic-AraCyc
AT1G23320	AT4G39660	1	Metabolic-AraCyc
AT2G26650	AT4G10310	1	Metabolic-AraCyc
AT4G24670	AT1G23310	1	Metabolic-AraCyc
AT2G23520	AT1G70560	1	Metabolic-AraCyc
AT2G23520	AT1G17290	1	Metabolic-AraCyc
AT4G22980	AT1G17300	1	Metabolic-AraCyc
AT4G22980	AT1G72330	1	Metabolic-AraCyc
AT4G22980	AT1G70560	1	Metabolic-AraCyc
AT4G22980	AT1G17290	1	Metabolic-AraCyc
AT4G37100	AT1G17300	1	Metabolic-AraCyc
AT4G37100	AT1G72330	1	Metabolic-AraCyc
AT4G37100	AT1G70560	1	Metabolic-AraCyc
AT4G37100	AT1G17290	1	Metabolic-AraCyc
AT5G51920	AT1G17300	1	Metabolic-AraCyc
AT5G51920	AT1G72330	1	Metabolic-AraCyc
AT5G51920	AT1G70560	1	Metabolic-AraCyc
AT5G51920	AT1G17290	1	Metabolic-AraCyc
AT5G66950	AT1G17300	1	Metabolic-AraCyc
AT5G66950	AT1G72330	1	Metabolic-AraCyc
AT5G66950	AT1G70560	1	Metabolic-AraCyc
AT5G66950	AT1G17290	1	Metabolic-AraCyc
AT1G30910	AT1G17300	1	Metabolic-AraCyc
AT1G30910	AT1G72330	1	Metabolic-AraCyc
AT1G30910	AT1G70560	1	Metabolic-AraCyc
AT2G23520	AT1G72330	1	Metabolic-AraCyc
AT2G23520	AT1G17300	1	Metabolic-AraCyc
AT5G44720	AT1G17290	1	Metabolic-AraCyc
AT5G65720	AT1G17290	1	Metabolic-AraCyc
AT1G70560	AT1G72330	1	Metabolic-AraCyc
AT1G70560	AT1G17290	1	Metabolic-AraCyc
AT1G51310	AT1G17300	1	Metabolic-AraCyc
AT1G51310	AT1G72330	1	Metabolic-AraCyc
AT1G51310	AT1G70560	1	Metabolic-AraCyc
AT1G51310	AT1G17290	1	Metabolic-AraCyc
AT5G65720	AT1G17300	1	Metabolic-AraCyc
AT5G65720	AT1G72330	1	Metabolic-AraCyc
AT5G65720	AT1G70560	1	Metabolic-AraCyc
AT1G08490	AT1G17300	1	Metabolic-AraCyc
AT5G44720	AT1G70560	1	Metabolic-AraCyc
AT1G08490	AT1G72330	1	Metabolic-AraCyc
AT1G08490	AT1G70560	1	Metabolic-AraCyc
AT1G08490	AT1G17290	1	Metabolic-AraCyc
AT1G58360	AT1G17300	1	Metabolic-AraCyc
AT1G58360	AT1G72330	1	Metabolic-AraCyc
