node1	node2	score	edge_type
AT3G54650	AT3G19150	1	AtPIN_PPI
AT3G54650	AT1G49620	1	AtPIN_PPI
AT3G62980	AT1G10940	1	AtPIN_PPI
AT3G54650	AT2G32710	1	AtPIN_PPI
AT2G01830	AT1G62070	1	AtPIN_PPI
AT2G01830	AT3G11070	1	AtPIN_PPI
AT1G17760	AT1G71800	1	AtPIN_PPI
AT5G35750	AT1G33140	1	AtPIN_PPI
AT5G35750	AT1G69840	1	AtPIN_PPI
AT5G35750	AT3G48600	1	AtPIN_PPI
AT5G35750	AT1G64330	1	AtPIN_PPI
AT5G35750	AT2G15300	1	AtPIN_PPI
AT5G35750	AT5G52410	1	AtPIN_PPI
AT5G01820	AT5G55990	1	AtPIN_PPI
AT5G20850	AT5G01820	1	AtPIN_PPI
AT5G64920	AT2G32950	1	AtPIN_PPI
AT3G22880	AT5G64920	1	AtPIN_PPI
AT5G20850	AT5G20850	1	AtPIN_PPI
AT5G20850	AT3G22880	1	AtPIN_PPI
AT3G22880	AT3G22880	1	AtPIN_PPI
AT5G57360	AT4G08920	1	AtPIN_PPI
AT5G57360	AT2G18790	1	AtPIN_PPI
AT2G16070	AT5G42480	1	AtPIN_PPI
AT1G02840	AT2G16070	1	AtPIN_PPI
AT5G64920	AT5G11260	1	AtPIN_PPI
AT5G64920	AT5G41700	1	AtPIN_PPI
AT2G23380	AT3G20740	1	AtPIN_PPI
AT1G04240	AT3G62980	1	AtPIN_PPI
AT1G04240	AT2G18790	1	AtPIN_PPI
AT3G52180	AT3G29160	1	AtPIN_PPI
AT3G29160	AT3G56860	1	AtPIN_PPI
AT3G56860	AT3G56860	1	AtPIN_PPI
AT1G54080	AT3G56860	1	AtPIN_PPI
AT3G14100	AT3G56860	1	AtPIN_PPI
AT3G45640	AT5G63310	1	AtPIN_PPI
AT2G43790	AT5G63310	1	AtPIN_PPI
AT3G21640	AT3G28860	1	AtPIN_PPI
AT3G21640	AT2G36910	1	AtPIN_PPI
AT3G21640	AT1G27940	1	AtPIN_PPI
AT5G35550	AT5G35550	1	AtPIN_PPI
AT4G27780	AT3G16770	1	AtPIN_PPI
AT3G13920	AT3G48750	1	AtPIN_PPI
AT3G17590	AT2G33610	1	AtPIN_PPI
AT2G33610	AT2G33610	1	AtPIN_PPI
AT2G33610	AT1G21700	1	AtPIN_PPI
AT2G26300	AT1G48270	1	AtPIN_PPI
AT5G42980	AT1G48270	1	AtPIN_PPI
AT5G42980	AT5G35630	1	AtPIN_PPI
AT5G42980	AT1G17290	1	AtPIN_PPI
AT5G42980	AT1G04410	1	AtPIN_PPI
AT5G42980	AT1G65930	1	AtPIN_PPI
AT5G42980	AT2G15620	1	AtPIN_PPI
AT5G42980	AT3G52960	1	AtPIN_PPI
AT5G42980	AT4G25130	1	AtPIN_PPI
AT5G42980	AT5G16710	1	AtPIN_PPI
AT5G42980	AT1G07890	1	AtPIN_PPI
AT5G42980	AT2G47730	1	AtPIN_PPI
AT3G27000	AT1G13180	1	AtPIN_PPI
AT3G27000	AT2G46225	1	AtPIN_PPI
AT1G13180	AT2G46225	1	AtPIN_PPI
AT1G13180	AT3G49290	1	AtPIN_PPI
AT2G22640	AT1G13180	1	AtPIN_PPI
AT1G29170	AT1G13180	1	AtPIN_PPI
AT2G31300	AT4G14147	1	AtPIN_PPI
AT1G30825	AT1G29170	1	AtPIN_PPI
AT4G14147	AT1G29170	1	AtPIN_PPI
AT4G14147	AT2G46225	1	AtPIN_PPI
AT3G49290	AT2G46225	1	AtPIN_PPI
AT2G22640	AT2G46225	1	AtPIN_PPI
AT2G34150	AT2G46225	1	AtPIN_PPI
AT2G46225	AT2G38440	1	AtPIN_PPI
AT1G29170	AT2G38440	1	AtPIN_PPI
AT4G01710	AT4G14147	1	AtPIN_PPI
AT5G37500	AT5G37500	1	AtPIN_PPI
AT3G02850	AT3G02850	1	AtPIN_PPI
AT3G02850	AT5G37500	1	AtPIN_PPI
AT1G49950	AT5G06310	1	AtPIN_PPI
AT1G49950	AT3G49850	1	AtPIN_PPI
AT1G49950	AT1G49950	1	AtPIN_PPI
AT1G49950	AT1G16970	1	AtPIN_PPI
AT5G13070	AT3G46090	1	AtPIN_PPI
AT3G46090	AT1G53850	1	AtPIN_PPI
AT4G24210	AT2G01570	1	AtPIN_PPI
AT4G24210	AT1G14920	1	AtPIN_PPI
AT5G27130	AT5G65330	1	AtPIN_PPI
AT5G27130	AT5G58890	1	AtPIN_PPI
AT5G27130	AT3G18650	1	AtPIN_PPI
AT4G36590	AT1G65330	1	AtPIN_PPI
AT4G36590	AT1G65300	1	AtPIN_PPI
AT5G62165	AT2G45650	1	AtPIN_PPI
AT3G05860	AT4G36590	1	AtPIN_PPI
AT5G60440	AT1G65300	1	AtPIN_PPI
AT5G27960	AT5G60440	1	AtPIN_PPI
AT2G40210	AT1G29962	1	AtPIN_PPI
AT5G38740	AT1G29962	1	AtPIN_PPI
AT2G03710	AT1G29962	1	AtPIN_PPI
AT2G45650	AT1G29962	1	AtPIN_PPI
AT1G18750	AT1G29962	1	AtPIN_PPI
AT5G58890	AT1G29962	1	AtPIN_PPI
AT5G27960	AT1G29962	1	AtPIN_PPI
AT1G29962	AT5G06500	1	AtPIN_PPI
AT5G06500	AT5G38620	1	AtPIN_PPI
AT5G38620	AT5G40220	1	AtPIN_PPI
AT5G38620	AT4G11250	1	AtPIN_PPI
AT5G38620	AT5G27070	1	AtPIN_PPI
AT5G38620	AT5G38740	1	AtPIN_PPI
AT1G53720	AT1G09140	1	AtPIN_PPI
AT2G39940	AT1G75950	1	AtPIN_PPI
AT5G42190	AT2G39940	1	AtPIN_PPI
AT4G34210	AT2G39940	1	AtPIN_PPI
AT4G34470	AT2G39940	1	AtPIN_PPI
AT2G25490	AT1G75950	1	AtPIN_PPI
AT5G42190	AT2G25490	1	AtPIN_PPI
AT4G34210	AT2G25490	1	AtPIN_PPI
AT2G33610	AT4G16280	1	AtPIN_PPI
AT4G37940	AT2G22630	1	AtPIN_PPI
AT4G37940	AT4G22950	1	AtPIN_PPI
AT4G37940	AT2G45660	1	AtPIN_PPI
AT4G37940	AT4G37940	1	AtPIN_PPI
AT4G37940	AT2G22540	1	AtPIN_PPI
AT4G37940	AT5G62165	1	AtPIN_PPI
AT2G22540	AT2G45650	1	AtPIN_PPI
AT2G22540	AT1G69120	1	AtPIN_PPI
AT4G24540	AT4G18960	1	AtPIN_PPI
AT5G24520	AT4G09820	1	AtPIN_PPI
AT4G11250	AT1G60920	1	AtPIN_PPI
AT5G27070	AT2G45650	1	AtPIN_PPI
AT5G27070	AT5G27070	1	AtPIN_PPI
AT5G27090	AT5G49490	1	AtPIN_PPI
AT1G60880	AT4G11250	1	AtPIN_PPI
AT5G60440	AT1G65330	1	AtPIN_PPI
AT5G60440	AT3G13170	1	AtPIN_PPI
AT2G46410	AT4G00480	1	AtPIN_PPI
AT4G34470	AT2G25490	1	AtPIN_PPI
AT4G39550	AT3G60010	1	AtPIN_PPI
AT4G39550	AT2G03170	1	AtPIN_PPI
AT1G75950	AT1G68050	1	AtPIN_PPI
AT5G42190	AT1G68050	1	AtPIN_PPI
AT2G25700	AT1G68050	1	AtPIN_PPI
AT4G34210	AT1G68050	1	AtPIN_PPI
AT4G34470	AT1G68050	1	AtPIN_PPI
AT3G60010	AT1G68050	1	AtPIN_PPI
AT3G61590	AT1G75950	1	AtPIN_PPI
AT5G42190	AT3G61590	1	AtPIN_PPI
AT3G61590	AT2G25700	1	AtPIN_PPI
AT3G61590	AT3G21850	1	AtPIN_PPI
AT4G34210	AT3G61590	1	AtPIN_PPI
AT4G34470	AT3G61590	1	AtPIN_PPI
AT3G61590	AT3G60010	1	AtPIN_PPI
AT3G61590	AT2G03170	1	AtPIN_PPI
AT3G61590	AT2G03190	1	AtPIN_PPI
AT3G61590	AT1G10230	1	AtPIN_PPI
AT5G49610	AT1G75950	1	AtPIN_PPI
AT5G49610	AT5G42190	1	AtPIN_PPI
AT5G49610	AT4G34210	1	AtPIN_PPI
AT5G49610	AT4G34470	1	AtPIN_PPI
AT5G49610	AT3G60010	1	AtPIN_PPI
AT5G49610	AT2G03170	1	AtPIN_PPI
AT5G49610	AT1G10230	1	AtPIN_PPI
AT5G42190	AT2G02360	1	AtPIN_PPI
AT4G34210	AT2G02360	1	AtPIN_PPI
AT4G34470	AT2G02360	1	AtPIN_PPI
AT2G39940	AT5G08590	1	AtPIN_PPI
AT1G68050	AT1G10940	1	AtPIN_PPI
AT5G08590	AT1G68050	1	AtPIN_PPI
AT5G57360	AT1G10940	1	AtPIN_PPI
AT5G57360	AT5G42190	1	AtPIN_PPI
AT5G57360	AT1G20140	1	AtPIN_PPI
AT5G57360	AT4G34210	1	AtPIN_PPI
ATCG00670	AT1G66670	1	AtPIN_PPI
ATCG00670	AT5G45390	1	AtPIN_PPI
ATCG00670	AT1G02560	1	AtPIN_PPI
ATCG00670	AT1G11750	1	AtPIN_PPI
ATCG00670	AT1G49970	1	AtPIN_PPI
ATCG00670	AT1G12410	1	AtPIN_PPI
ATCG00670	AT1G09130	1	AtPIN_PPI
ATCG00670	AT4G17040	1	AtPIN_PPI
ATCG00670	AT4G12060	1	AtPIN_PPI
ATCG00670	AT4G25370	1	AtPIN_PPI
AT3G08850	AT4G25370	1	AtPIN_PPI
AT4G17750	AT3G13445	1	AtPIN_PPI
AT3G11540	AT1G22770	1	AtPIN_PPI
AT5G42980	AT2G39730	1	AtPIN_PPI
AT5G42980	AT3G55800	1	AtPIN_PPI
AT5G42980	AT1G32060	1	AtPIN_PPI
AT5G42980	AT2G24270	1	AtPIN_PPI
AT5G42980	AT1G43670	1	AtPIN_PPI
AT5G42980	AT2G47400	1	AtPIN_PPI
AT5G42980	AT3G62410	1	AtPIN_PPI
AT5G42980	AT2G21170	1	AtPIN_PPI
AT5G42980	AT3G60750	1	AtPIN_PPI
AT5G42980	AT5G61410	1	AtPIN_PPI
AT5G42980	AT4G26530	1	AtPIN_PPI
AT5G42980	AT3G52930	1	AtPIN_PPI
AT4G24540	AT3G58780	1	AtPIN_PPI
AT4G24540	AT2G45650	1	AtPIN_PPI
AT4G24540	AT1G69120	1	AtPIN_PPI
AT4G24540	AT5G60910	1	AtPIN_PPI
AT4G24540	AT4G11880	1	AtPIN_PPI
AT4G24540	AT2G45660	1	AtPIN_PPI
AT1G16970	AT2G45660	1	AtPIN_PPI
AT5G42980	AT3G62030	1	AtPIN_PPI
AT5G42980	AT1G21750	1	AtPIN_PPI
AT5G42980	AT2G43560	1	AtPIN_PPI
AT5G42980	AT5G66570	1	AtPIN_PPI
AT5G42980	AT3G50820	1	AtPIN_PPI
AT5G42980	AT1G60950	1	AtPIN_PPI
AT5G42980	AT1G10960	1	AtPIN_PPI
AT5G42980	AT5G60360	1	AtPIN_PPI
AT5G42980	AT3G01500	1	AtPIN_PPI
AT5G42980	AT5G14740	1	AtPIN_PPI
AT5G42980	AT5G26000	1	AtPIN_PPI
AT1G75040	AT5G42980	1	AtPIN_PPI
AT5G42980	AT4G39330	1	AtPIN_PPI
AT5G42980	AT5G66530	1	AtPIN_PPI
AT1G48030	AT5G42980	1	AtPIN_PPI
AT2G35370	AT5G42980	1	AtPIN_PPI
AT5G42980	AT5G53490	1	AtPIN_PPI
AT5G42980	AT1G09310	1	AtPIN_PPI
AT3G20740	AT3G12280	1	AtPIN_PPI
AT4G09820	AT5G35550	1	AtPIN_PPI
AT5G35550	AT5G24520	1	AtPIN_PPI
AT3G05840	AT1G68050	1	AtPIN_PPI
AT1G10940	AT3G61590	1	AtPIN_PPI
AT5G08590	AT3G61590	1	AtPIN_PPI
AT3G05840	AT3G61590	1	AtPIN_PPI
AT4G24540	AT4G37940	1	AtPIN_PPI
AT4G24540	AT4G24540	1	AtPIN_PPI
AT5G23260	AT4G24540	1	AtPIN_PPI
AT5G26650	AT1G01530	1	AtPIN_PPI
AT5G26650	AT5G60440	1	AtPIN_PPI
AT1G65330	AT1G01530	1	AtPIN_PPI
AT1G65300	AT1G01530	1	AtPIN_PPI
AT5G27130	AT4G18960	1	AtPIN_PPI
AT5G27130	AT2G45650	1	AtPIN_PPI
AT5G27130	AT1G69120	1	AtPIN_PPI
AT5G27130	AT1G77080	1	AtPIN_PPI
AT5G27130	AT1G65330	1	AtPIN_PPI
AT5G27130	AT1G60040	1	AtPIN_PPI
AT5G27130	AT4G11250	1	AtPIN_PPI
AT5G27130	AT5G38740	1	AtPIN_PPI
AT4G17750	AT1G55520	1	AtPIN_PPI
AT4G17750	AT4G17750	1	AtPIN_PPI
AT5G41315	AT3G27920	1	AtPIN_PPI
AT1G56650	AT1G63650	1	AtPIN_PPI
AT1G66390	AT5G41315	1	AtPIN_PPI
AT1G56650	AT5G41315	1	AtPIN_PPI
AT1G66390	AT4G00480	1	AtPIN_PPI
AT1G56650	AT4G00480	1	AtPIN_PPI
AT1G66390	AT4G09820	1	AtPIN_PPI
AT5G02030	AT4G08150	1	AtPIN_PPI
AT5G02030	AT1G23380	1	AtPIN_PPI
AT5G02030	AT1G62360	1	AtPIN_PPI
AT4G14110	AT4G14110	1	AtPIN_PPI
AT4G14110	AT3G61140	1	AtPIN_PPI
AT4G14110	AT5G14250	1	AtPIN_PPI
AT4G14110	AT5G42970	1	AtPIN_PPI
AT1G02090	AT4G14110	1	AtPIN_PPI
AT3G61140	AT3G61140	1	AtPIN_PPI
AT2G26990	AT3G61140	1	AtPIN_PPI
AT5G11260	AT2G32950	1	AtPIN_PPI
AT2G26990	AT1G26830	1	AtPIN_PPI
AT2G18790	AT1G04400	1	AtPIN_PPI
AT5G11260	AT1G78600	1	AtPIN_PPI
AT3G17609	AT1G78600	1	AtPIN_PPI
AT2G32950	AT1G78600	1	AtPIN_PPI
AT5G14250	AT3G61140	1	AtPIN_PPI
AT5G40770	AT4G28510	1	AtPIN_PPI
AT5G40770	AT2G20530	1	AtPIN_PPI
AT5G40770	AT1G03860	1	AtPIN_PPI
AT3G47930	AT5G52840	1	AtPIN_PPI
AT3G47930	AT3G03100	1	AtPIN_PPI
AT3G47930	AT5G37510	1	AtPIN_PPI
AT3G47930	ATMG00510	1	AtPIN_PPI
AT3G47930	ATMG00070	1	AtPIN_PPI
AT3G47930	AT1G49140	1	AtPIN_PPI
AT3G47930	AT5G11770	1	AtPIN_PPI
AT3G47930	AT1G79010	1	AtPIN_PPI
AT3G47930	AT4G02580	1	AtPIN_PPI
AT3G47930	ATMG00516	1	AtPIN_PPI
AT3G47930	ATMG00060	1	AtPIN_PPI
AT3G47930	AT2G33220	1	AtPIN_PPI
AT3G47930	AT2G47690	1	AtPIN_PPI
AT3G47930	AT3G57785	1	AtPIN_PPI
AT3G47930	AT5G66510	1	AtPIN_PPI
AT3G47930	AT1G47260	1	AtPIN_PPI
AT3G47930	AT5G67590	1	AtPIN_PPI
AT3G47930	AT5G08530	1	AtPIN_PPI
AT3G47930	AT3G12260	1	AtPIN_PPI
AT3G47930	AT2G31490	1	AtPIN_PPI
AT3G47930	AT2G20360	1	AtPIN_PPI
AT3G47930	AT2G02050	1	AtPIN_PPI
AT3G47930	AT2G42310	1	AtPIN_PPI
AT3G47930	AT2G27730	1	AtPIN_PPI
AT3G47930	AT5G63510	1	AtPIN_PPI
AT3G47930	AT3G48680	1	AtPIN_PPI
AT5G35410	AT5G24270	1	AtPIN_PPI
AT5G24270	AT5G58380	1	AtPIN_PPI
AT5G14250	AT2G26990	1	AtPIN_PPI
AT5G42970	AT5G14250	1	AtPIN_PPI
AT5G14250	AT5G14250	1	AtPIN_PPI
AT5G14250	AT5G56280	1	AtPIN_PPI
AT5G24270	AT5G01810	1	AtPIN_PPI
AT5G24270	AT2G30360	1	AtPIN_PPI
AT5G57050	AT5G35410	1	AtPIN_PPI
AT5G42970	AT3G61140	1	AtPIN_PPI
