Cluster827	AT3G46570	AT5G40410	AT1G51670
Cluster828	AT5G47455	AT1G61990	AT1G08880
Cluster829	AT4G32590	AT3G11530	AT1G74520
Cluster830	ATMG00270	AT5G46140	AT1G30515
Cluster831	AT5G49640	AT5G58370	AT1G32200
Cluster832	AT2G39200	AT5G20050	AT2G01880
Cluster833	AT3G04150	AT5G40050	AT4G15100
Cluster834	AT3G12740	AT4G25390	AT4G30390
Cluster835	AT2G19500	AT2G30270	AT3G07000
Cluster836	AT1G72550	AT2G22370	AT5G49210
Cluster837	AT1G34065	AT5G51120	AT5G59500
Cluster838	AT2G20630	AT3G04010	AT5G24290
Cluster839	AT5G61470	AT3G14760	AT2G02580
Cluster840	AT2G27330	AT2G46470	AT2G39620
Cluster841	AT1G25230	AT1G66150	AT3G19850
Cluster842	AT1G73150	AT2G18600	AT1G01670
Cluster843	AT1G12010	AT5G50750	AT3G16330
Cluster844	AT3G50060	AT5G67300	AT4G37260
Cluster845	AT3G15210	AT3G22090	AT5G58690
Cluster846	AT1G15130	AT5G35980	AT3G59910
Cluster847	AT5G01520	AT1G55265	AT3G05640
Cluster848	AT1G48030	AT1G19870	AT5G16270
Cluster849	AT1G34350	AT3G07990	AT2G44610
Cluster850	AT4G30320	AT4G26690	AT1G11160
Cluster851	AT3G16870	AT4G12740	AT1G79650
Cluster852	AT3G09730	AT1G33410	AT1G62830
Cluster853	AT5G07430	AT3G07820	AT3G26110
Cluster854	AT5G46580	AT5G06340	AT1G20180
Cluster855	AT4G01630	AT3G56000	AT5G58750
Cluster856	AT2G03190	AT3G04990	AT3G56810
Cluster857	AT1G74200	AT5G06650	AT5G46470
Cluster858	AT3G23870	AT5G47180	AT5G14310
Cluster859	AT1G35660	AT3G16610	AT3G57810
Cluster860	AT1G24600	AT3G19580	AT2G38790
Cluster861	AT1G02305	AT2G02040	AT5G44380
Cluster862	AT3G48570	AT2G04800	AT2G02760
Cluster863	AT1G30560	AT2G30420	AT5G04410
Cluster864	AT4G33970	AT5G47170	AT1G18350
Cluster865	AT1G16330	AT2G47330	AT4G24890
Cluster866	AT3G16040	AT4G15980	AT3G06870
Cluster867	AT3G04980	AT4G26330	AT1G07840
Cluster868	AT2G40890	AT3G21240	AT3G26450
Cluster869	AT2G45130	AT3G14030	AT3G24790
Cluster870	AT3G13640	AT3G28500	AT1G04650
Cluster871	AT3G16630	AT4G32551	AT1G10390
Cluster872	AT5G42540	AT5G43810	AT1G80450
Cluster873	AT2G19060	AT3G01080	AT5G40990
Cluster874	AT1G16750	AT4G10550	AT5G59900
Cluster875	AT5G59890	AT5G14410	AT5G39340
Cluster876	AT1G16830	AT3G19170	AT1G14350
Cluster877	AT2G18890	AT5G50130	AT3G63170
Cluster878	AT1G16900	AT1G30130	AT1G10700
Cluster879	AT3G28830	AT1G55570	AT1G28270
Cluster880	AT4G24130	AT1G70810	AT4G01897
Cluster881	AT3G25930	AT3G54950	AT3G63200
Cluster882	AT2G05380	AT3G52155	AT1G17700
Cluster883	AT3G05100	AT3G07565	AT1G28510
Cluster884	AT4G33660	AT5G55850	AT1G77370
Cluster885	AT1G04430	AT4G27720	AT1G13180
Cluster886	AT3G21210	AT3G22350	AT1G72000
Cluster887	AT3G21140	AT4G33760	AT3G58570
Cluster888	AT1G23530	AT5G23440	AT1G01640
Cluster889	AT1G52740	AT2G04480	AT1G31812
Cluster890	AT2G16950	AT5G03430	ATCG00750
Cluster891	AT4G16760	AT4G34230	AT5G13200
Cluster892	AT3G23805	AT5G54855	AT5G65840
Cluster893	AT1G19240	AT3G21740	AT3G62050
Cluster894	AT3G60120	AT5G39760	AT1G79900
Cluster895	AT2G38760	AT2G38750	AT1G23850
Cluster896	AT3G23325	AT1G49975	AT2G01870
Cluster897	AT3G25545	AT5G49560	AT2G43710
Cluster898	AT2G20810	AT5G47750	AT1G55690
Cluster899	AT1G67360	AT4G11220	AT4G27900
Cluster900	AT1G49400	AT5G56280	AT5G24610
Cluster901	AT1G16680	AT3G09980	AT1G03310
Cluster902	AT3G13610	AT5G64100	AT5G61640
Cluster903	AT1G15510	AT4G30120	AT2G45590
Cluster904	AT2G21390	AT5G23630	AT4G17140
Cluster905	AT1G51430	AT5G21050	AT1G13920
Cluster906	AT2G43690	AT5G17710	AT3G11400
Cluster907	AT2G20620	AT5G56620	AT3G03630
Cluster908	AT1G10640	AT1G65900	AT5G50390
Cluster909	AT3G02350	AT1G74380	AT4G15260
Cluster910	AT2G30000	AT1G01940	AT4G32960
Cluster911	AT1G23750	AT4G35410	AT2G47170
Cluster912	AT5G09520	AT1G67810	AT2G22510
Cluster913	AT2G43235	AT5G14960	AT1G70900
Cluster914	AT1G53030	AT3G21260	AT4G04040
Cluster915	AT3G58200	AT5G46460	AT3G23160
Cluster916	AT4G04080	AT5G60290	AT2G44880
Cluster917	AT3G56500	AT1G07330	AT3G53080
Cluster918	AT1G26230	AT3G43420	AT5G13730
Cluster919	AT4G22760	AT5G53080	AT5G59600
Cluster920	AT5G46070	AT3G25210	AT2G26780
Cluster921	AT4G15230	AT5G10910	AT1G21650
Cluster922	AT1G09090	AT1G27380	AT4G16563
Cluster923	AT1G69120	AT4G35820	AT3G19940
Cluster924	AT1G33350	AT2G46210	AT4G23210
Cluster925	AT1G24764	AT4G02710	AT1G25510
Cluster926	AT3G09640	AT5G46360	AT1G69920
Cluster927	AT1G27760	AT3G09770	AT4G22570
Cluster928	AT2G22980	AT5G54500	AT1G17920
Cluster929	AT3G50080	AT5G20170	AT4G39220
Cluster930	AT2G30550	AT4G04990	AT2G26400
Cluster931	AT5G40980	AT4G33985	AT4G13235
Cluster932	AT5G03350	AT3G21300	AT4G31805
Cluster933	AT1G11300	AT4G15620	AT5G02710
Cluster934	AT1G09740	AT4G15545	AT2G46030
Cluster935	AT1G55500	AT3G18165	AT3G56690
Cluster936	AT1G67020	AT5G61930	AT2G30080
Cluster937	AT1G49050	AT2G02360	AT2G01650
Cluster938	AT3G22150	AT5G63950	AT2G03560
Cluster939	AT2G39830	AT3G21700	AT2G43990
Cluster940	AT4G11860	AT4G37870	AT1G09420
Cluster941	AT1G29700	AT5G37360	AT4G14210
Cluster942	AT3G15110	AT3G28345	AT4G17250
Cluster943	AT1G20720	AT2G24762	AT2G17730
Cluster944	AT4G28140	AT5G65100	AT3G29330
Cluster945	AT3G02260	AT3G19100	AT4G34040
Cluster946	AT3G53170	AT3G58170	AT5G27760
Cluster947	AT2G47700	AT5G13180	AT2G20230
Cluster948	AT2G17060	AT3G45140	AT4G23600
Cluster949	AT5G64160	AT3G07160	AT3G01780
Cluster950	AT1G09380	AT5G65600	AT3G17130
Cluster951	AT2G38670	AT5G63660	AT5G17620
Cluster952	AT3G07570	AT3G13910	AT1G15400
Cluster953	AT4G17840	AT3G17800	AT5G47560
Cluster954	AT5G03660	AT5G47080	AT4G32270
Cluster955	AT1G18070	AT3G02420	AT3G61240
Cluster956	AT5G10790	AT5G43380	AT1G07060
Cluster957	AT3G27785	AT5G07260	AT4G00220
Cluster958	AT2G01790	AT3G09050	AT5G57400
Cluster959	AT4G17785	AT5G41460	AT5G02730
Cluster960	AT3G23460	AT5G02650	AT1G80100
Cluster961	AT1G11270	AT3G20010	AT2G36980
Cluster962	AT1G78720	AT2G23920	AT5G15725
Cluster963	AT1G67320	AT2G41560	AT2G36670
Cluster964	AT1G44810	AT2G32070	AT5G48810
Cluster965	AT5G27520	AT5G38710	AT3G02150
Cluster966	AT4G20770	AT5G42955	AT5G35230
Cluster967	AT5G10900	AT1G61450	AT5G27680
Cluster968	AT3G51950	AT4G16830	AT5G45420
Cluster969	AT1G01630	AT4G32000	AT3G01470
Cluster970	AT1G17870	AT2G33590	AT5G61510
Cluster971	AT1G55600	AT2G32770	AT4G29370
Cluster972	AT2G25360	AT1G43010	AT3G03560
Cluster973	AT1G55920	AT5G63790	AT5G51830
Cluster974	AT3G13672	AT4G34860	AT1G62810
Cluster975	AT3G25855	AT3G58350	AT3G47180
Cluster976	AT2G31130	AT3G28690	AT4G11960
Cluster977	AT2G17580	AT3G04310	AT2G29510
Cluster978	AT1G49100	AT3G17210	AT5G49770
Cluster979	AT1G67920	AT5G12140	AT4G21620
Cluster980	AT2G01520	AT2G01530	AT1G70850
Cluster981	AT4G30960	AT5G51180	AT1G56600
Cluster982	AT1G14640	AT5G01440	AT4G12930
Cluster983	AT1G22620	AT1G31440	AT1G34220
Cluster984	AT3G05910	AT3G54690	AT5G42090
Cluster985	AT5G58140	AT5G52780	AT1G32750
Cluster986	AT1G08540	AT5G52440	AT4G14510
Cluster987	AT1G32790	AT2G44350	AT4G03030
Cluster988	AT1G61800	AT1G51805	AT3G09390
Cluster989	AT2G19110	AT3G11910	AT2G25170
Cluster990	AT3G44735	AT3G58620	AT3G54200
Cluster991	AT1G49040	AT1G05380	AT5G04320
Cluster992	AT5G60020	AT4G08160	AT1G75090
Cluster993	AT1G16260	AT4G11940	AT1G52260
Cluster994	AT5G52660	AT1G64380	AT3G14770
Cluster995	AT3G18350	AT5G48420	AT2G19710
Cluster996	AT2G28520	AT5G52180	AT5G20850
Cluster997	AT1G26830	AT1G48900	AT1G11660
Cluster998	AT1G56220	AT3G61260	AT2G17450
Cluster999	AT5G22470	AT5G25800	AT1G13270
Cluster1000	AT1G09600	AT3G07440	AT1G02130
Cluster1001	AT1G28327	AT5G66170	AT2G10970
Cluster1002	AT1G27740	AT2G30410	AT1G70490
Cluster1003	AT1G75270	AT5G43430	AT5G16970
Cluster1004	AT1G64360	AT4G00880	AT3G05690
Cluster1005	AT2G37000	AT5G62360	AT5G24480
Cluster1006	AT5G56350	AT3G27240	AT3G21690
Cluster1007	AT3G23980	AT5G61060	AT2G45700
Cluster1008	AT2G34680	AT4G21710	AT2G03140
Cluster1009	AT1G73190	AT3G58450	AT1G49530
Cluster1010	AT5G11580	AT5G65630	AT4G21510
Cluster1011	AT2G47200	AT2G19770	AT5G66985
Cluster1012	AT3G28750	AT3G49950	AT3G20865
Cluster1013	AT2G46600	AT4G09100	AT2G41410
Cluster1014	AT1G71980	AT2G46080	AT3G28910
Cluster1015	AT2G30060	AT2G38650	AT3G51850
Cluster1016	AT3G45430	AT5G43030	AT1G48950
Cluster1017	AT3G02450	AT4G16390	AT4G02990
Cluster1018	AT5G03280	AT5G10550	AT3G61670
Cluster1019	AT2G36145	AT4G36530	AT4G17370
Cluster1020	AT1G26330	AT1G45110	AT1G72100
Cluster1021	AT5G07530	AT5G62680	AT5G64410
Cluster1022	AT1G64590	AT2G21080	AT5G06740
Cluster1023	AT1G55080	AT5G24620	AT2G26650
Cluster1024	AT4G31880	AT5G65770	AT1G19835
Cluster1025	AT5G06540	AT5G38890	AT5G15300
Cluster1026	AT3G18480	AT5G25560	AT5G47020
Cluster1027	AT1G47740	AT5G50420	AT1G55130
Cluster1028	AT3G03620	AT5G41440	AT1G31550
Cluster1029	AT2G17290	AT4G35110	AT5G58620
Cluster1030	AT3G10940	AT4G37000	AT4G23670
Cluster1031	AT5G56100	AT5G60740	AT3G25050
Cluster1032	AT2G24300	AT5G10720	AT1G03740
Cluster1033	AT4G21105	AT5G08060	AT5G13450
Cluster1034	AT1G47300	AT4G05230	AT3G53720
Cluster1035	AT2G21850	AT5G67080	AT1G61500
Cluster1036	AT2G24460	AT5G52360	AT2G16040
Cluster1037	AT4G36910	AT5G55710	AT1G55540
Cluster1038	AT1G79380	AT3G28450	AT5G18780
Cluster1039	AT1G30840	AT4G04830	AT3G15900
Cluster1040	AT1G50350	AT3G58330	AT1G80340
Cluster1041	AT1G65370	AT3G01015	AT4G22860
Cluster1042	AT1G14450	AT3G08610	AT4G00585
Cluster1043	AT5G11430	AT5G20060	AT5G40650
Cluster1044	AT1G64190	AT2G02960	AT2G27510
Cluster1045	AT4G18975	AT4G31570	AT3G26800
Cluster1046	AT1G64460	AT5G07580	AT3G15070
Cluster1047	AT1G49510	AT4G36810	AT1G23860
Cluster1048	AT4G10330	AT5G57815	AT4G24990
Cluster1049	AT1G48730	AT5G15410	AT1G68520
Cluster1050	AT3G04730	AT5G66690	AT4G36860
Cluster1051	AT3G26125	AT3G43880	AT3G29030
Cluster1052	AT3G28790	AT3G53250	AT4G37560
Cluster1053	AT4G25260	AT5G19340	AT4G39880
Cluster1054	AT5G18400	AT4G09570	AT3G08710
Cluster1055	AT1G09010	AT5G18140	AT1G19000
Cluster1056	AT1G49245	AT5G13750	AT1G33240
Cluster1057	AT1G07110	AT1G31190	AT1G28530
Cluster1058	AT3G55850	AT5G24740	AT3G18230
Cluster1059	AT2G19010	AT2G37610	AT3G21590
Cluster1060	AT1G30160	AT3G27620	AT2G21640
Cluster1061	AT1G03440	AT4G38000	AT5G15330
Cluster1062	AT1G50800	AT2G04380	AT4G27930
Cluster1063	AT2G47240	AT3G04760	AT2G41980
Cluster1064	AT2G36620	AT2G27775
Cluster1065	AT2G19730	AT3G46830
Cluster1066	AT1G48630	AT2G17630
Cluster1067	AT2G27710	AT1G03720
Cluster1068	AT5G27850	AT5G64110
Cluster1069	AT3G58700	AT5G55190
Cluster1070	AT1G14320	ATMG01180
Cluster1071	AT3G09630	AT1G09780
Cluster1072	AT4G29410	AT5G27470
Cluster1073	AT5G56710	AT2G32000
Cluster1074	AT4G28750	AT1G13930
Cluster1075	AT1G52070	AT3G13440
Cluster1076	AT5G23010	AT5G23020
Cluster1077	AT4G22870	AT4G22880
Cluster1078	AT5G50610	AT5G50710
Cluster1079	AT4G08990	AT4G14140
Cluster1080	AT3G28410	AT5G02700
Cluster1081	AT2G18560	AT2G18570
Cluster1082	AT5G39160	AT5G39190
Cluster1083	AT1G49680	AT4G28870
Cluster1084	AT1G42680	AT1G69710
Cluster1085	AT1G67400	AT3G43400
Cluster1086	AT4G09220	AT4G09270
Cluster1087	AT2G02930	AT4G02520
Cluster1088	AT3G44920	AT3G44930
Cluster1089	AT2G31020	AT2G31030
Cluster1090	AT1G20260	AT1G76030
Cluster1091	ATCG00870	ATCG01270
Cluster1092	AT5G12060	AT5G12070
Cluster1093	AT2G29605	AT2G29850
Cluster1094	AT1G11450	AT1G11460
Cluster1095	AT2G07706	ATMG00470
Cluster1096	AT2G07714	ATMG00550
Cluster1097	AT2G30220	AT2G30310
Cluster1098	AT4G09920	AT4G10400
Cluster1099	AT2G04066	AT2G04080
Cluster1100	AT3G07850	AT3G14040
Cluster1101	AT2G16030	AT4G26730
Cluster1102	AT4G12140	AT4G12150
Cluster1103	AT3G04180	AT3G04190
Cluster1104	AT1G45190	AT3G11990
Cluster1105	AT2G19850	AT3G54730
Cluster1106	AT4G00930	AT5G37190
Cluster1107	AT1G36950	AT4G00070
Cluster1108	AT4G18210	AT4G18220
Cluster1109	AT3G05160	AT3G05165
Cluster1110	AT4G34210	AT4G34470
Cluster1111	AT2G31540	AT2G31550
Cluster1112	AT3G23110	AT3G23120
Cluster1113	AT5G43350	AT5G43370
Cluster1114	AT1G61320	AT1G61330
Cluster1115	AT5G60500	AT5G60510
Cluster1116	AT1G65190	AT1G65250
Cluster1117	AT3G59930	AT5G33355
Cluster1118	AT4G20990	AT4G21000
Cluster1119	AT5G54330	AT5G55870
Cluster1120	AT2G27070	AT5G07210
Cluster1121	AT4G04780	AT5G15690
Cluster1122	AT1G65790	AT1G65800
Cluster1123	AT3G45920	AT3G46330
Cluster1124	AT5G15960	AT5G15970
Cluster1125	AT1G73300	AT5G36180
Cluster1126	AT2G25320	AT2G25330
Cluster1127	AT5G37150	AT5G52090
Cluster1128	AT1G69940	AT5G07410
Cluster1129	AT3G04320	AT3G04330
Cluster1130	AT4G12280	AT4G12290
Cluster1131	AT4G33260	AT4G33270
Cluster1132	AT2G11620	AT3G45800
Cluster1133	AT1G05650	AT1G05660
Cluster1134	AT2G37170	AT2G37180
Cluster1135	AT1G23900	AT1G23940
Cluster1136	AT5G61690	AT5G61730
Cluster1137	AT3G43470	AT3G43480
Cluster1138	AT1G54300	AT3G05770
Cluster1139	AT2G33050	AT2G33060
Cluster1140	AT3G01450	AT3G18530
Cluster1141	AT2G03030	AT2G03300
Cluster1142	AT4G02970	AT4G03350
Cluster1143	AT5G17740	AT5G17750
Cluster1144	AT3G60160	AT3G60970
Cluster1145	AT2G26740	AT2G26750
Cluster1146	AT2G35070	AT2G35090
Cluster1147	AT3G48670	AT4G01780
Cluster1148	AT1G66270	AT1G66280
Cluster1149	AT1G34490	AT1G34520
Cluster1150	AT2G23190	AT2G23220
Cluster1151	AT2G16290	AT2G16300
Cluster1152	AT1G50870	AT5G39540
Cluster1153	AT1G17770	AT2G24740
Cluster1154	AT1G10250	AT1G10450
Cluster1155	AT1G32010	AT5G38190
Cluster1156	AT5G03810	AT5G03820
Cluster1157	AT5G46950	AT5G46960
Cluster1158	AT2G05310	AT4G13500
Cluster1159	AT3G44300	AT3G44310
Cluster1160	AT4G23140	AT4G23160
Cluster1161	AT4G16940	AT4G16960
Cluster1162	AT5G50510	AT5G50620
Cluster1163	AT5G38990	AT5G39000
Cluster1164	AT2G19490	AT3G32920
Cluster1165	AT5G39750	AT5G39810
Cluster1166	AT4G09740	AT4G23560
Cluster1167	AT1G08000	AT1G08010
Cluster1168	AT2G18140	AT2G18150
Cluster1169	AT1G05240	AT1G05250
Cluster1170	AT1G06350	AT1G06360
Cluster1171	AT2G34420	AT2G34430
Cluster1172	AT1G47600	AT1G51470
Cluster1173	AT1G34460	AT5G06150
Cluster1174	AT1G48150	AT1G50780
Cluster1175	AT3G27480	AT3G27490
Cluster1176	AT2G02000	AT2G02010
Cluster1177	AT2G02290	AT5G23470
Cluster1178	AT5G39480	AT5G39490
Cluster1179	AT1G64760	AT2G19440
Cluster1180	AT1G08890	AT1G08900
Cluster1181	AT4G19770	AT4G19800
Cluster1182	AT1G62600	AT1G63390
Cluster1183	AT2G36790	AT2G36800
Cluster1184	AT1G35850	AT5G59280
Cluster1185	AT1G03930	AT5G44100
Cluster1186	AT1G53870	AT1G53890
Cluster1187	AT3G07730	AT4G01170
Cluster1188	AT2G07674	ATMG01010
Cluster1189	AT3G23950	AT3G23970
Cluster1190	AT5G25250	AT5G25260
Cluster1191	AT3G11860	AT3G11890
Cluster1192	AT3G55210	AT3G56560
Cluster1193	AT3G17720	AT3G17760
Cluster1194	AT5G37940	AT5G38000
Cluster1195	AT3G45450	AT3G48870
Cluster1196	AT3G11010	AT5G27060
Cluster1197	AT1G61270	AT3G01760
Cluster1198	AT3G45650	AT3G45660
Cluster1199	AT3G14415	AT3G14420
Cluster1200	AT3G57110	AT5G60370
Cluster1201	AT2G38620	AT3G54180
Cluster1202	AT3G09330	AT3G09340
Cluster1203	AT5G46260	AT5G46490
Cluster1204	AT4G01180	AT5G59390
Cluster1205	AT1G51240	AT1G51250
Cluster1206	AT2G18810	AT2G31720
Cluster1207	AT3G55650	AT3G55810
Cluster1208	AT3G47750	AT3G47760
Cluster1209	AT4G01820	AT4G01830
Cluster1210	AT3G45570	AT3G45580
Cluster1211	AT5G42260	AT5G44640
Cluster1212	AT1G50680	AT1G51120
Cluster1213	AT2G07698	ATMG01190
Cluster1214	AT3G52020	AT3G56540
Cluster1215	AT3G23510	AT3G23530
Cluster1216	AT2G24470	AT4G36120
Cluster1217	AT2G07725	ATMG00210
Cluster1218	AT3G28290	AT3G28300
Cluster1219	AT4G11310	AT4G11320
Cluster1220	AT1G66500	AT5G43620
Cluster1221	AT5G36720	AT5G36805
Cluster1222	AT4G15070	AT5G48320
Cluster1223	AT1G59550	AT4G14250
Cluster1224	AT5G38930	AT5G38940
Cluster1225	AT1G66910	AT1G66920
Cluster1226	AT1G33720	AT1G33730
Cluster1227	AT1G33090	AT1G33100
Cluster1228	AT3G47220	AT3G47290
Cluster1229	AT2G20616	AT2G20815
Cluster1230	AT5G09710	AT5G09720
Cluster1231	AT5G46810	AT5G46820
Cluster1232	AT1G61563	AT1G61566
Cluster1233	AT1G21400	AT5G34780
Cluster1234	AT4G04540	AT4G04570
Cluster1235	AT1G02430	AT1G02440
Cluster1236	AT2G06570	AT2G06645
Cluster1237	AT4G19250	AT4G19330
Cluster1238	AT2G34280	AT4G01640
Cluster1239	AT1G29620	AT1G32720
Cluster1240	ATCG00890	ATCG01250
Cluster1241	AT2G07751	ATMG00990
Cluster1242	AT1G33940	AT5G18700
Cluster1243	AT5G36722	AT5G36810
Cluster1244	AT1G15150	AT1G15160
Cluster1245	AT5G36110	AT5G36130
Cluster1246	AT3G25820	AT3G25830
Cluster1247	AT2G13960	AT5G02320
Cluster1248	AT2G07678	ATMG00920
Cluster1249	AT5G38620	AT5G49420
Cluster1250	AT5G44830	AT5G44840
Cluster1251	ATCG00900	ATCG01240
Cluster1252	AT4G00020	AT5G01630
Cluster1253	AT1G71280	AT1G71370
Cluster1254	AT3G03700	AT3G04440
Cluster1255	AT1G19460	AT1G19470
Cluster1256	AT5G04680	AT5G04700
Cluster1257	AT3G21920	AT3G21930
Cluster1258	AT1G55790	AT1G55800
Cluster1259	AT1G65550	AT5G25420
Cluster1260	AT5G06350	AT5G27010
Cluster1261	AT4G08700	AT5G41160
Cluster1262	AT2G47030	AT2G47040
Cluster1263	AT4G35150	AT4G35160
Cluster1264	AT2G05070	AT2G05100
Cluster1265	AT1G52440	AT1G52460
Cluster1266	AT5G41740	AT5G41750
Cluster1267	AT5G24770	AT5G24780
Cluster1268	AT1G13430	AT2G14920
Cluster1269	AT3G63320	AT3G63340
Cluster1270	AT4G10660	AT4G10700
Cluster1271	AT1G29430	AT5G27780
Cluster1272	AT1G10190	AT4G15050
Cluster1273	AT2G07718	ATMG00590
Cluster1274	AT1G59500	AT4G37390
Cluster1275	AT5G38540	AT5G38550
Cluster1276	AT3G46840	AT3G46850
Cluster1277	AT1G77520	AT1G77530
Cluster1278	AT1G07950	AT1G16430
Cluster1279	AT4G30710	AT4G30740
Cluster1280	AT2G40500	AT2G40560
Cluster1281	AT1G60300	AT1G60340
Cluster1282	AT1G59810	AT1G60040
Cluster1283	AT2G24650	AT4G00260
Cluster1284	AT1G66000	AT1G66060
Cluster1285	AT3G13210	AT5G45990
Cluster1286	AT3G22000	AT4G20680
Cluster1287	AT5G28160	AT5G28180
Cluster1288	AT4G28365	AT4G32490
Cluster1289	ATCG00840	ATCG01300
Cluster1290	AT4G33930	AT4G34300
Cluster1291	AT5G28340	AT5G28380
Cluster1292	AT3G27710	AT3G27720
Cluster1293	AT2G07739	ATMG00370
Cluster1294	AT2G44540	AT2G44550
Cluster1295	AT5G50590	AT5G50690
Cluster1296	AT5G37950	AT5G38010
Cluster1297	AT2G07713	ATMG00540
Cluster1298	AT5G52370	AT5G58990
Cluster1299	AT1G23810	AT1G24250
Cluster1300	AT1G35625	AT1G35630
Cluster1301	AT2G14440	AT2G14510
Cluster1302	AT2G07140	AT3G44120
Cluster1303	AT5G50570	AT5G50670
Cluster1304	AT2G41390	AT2G41400
Cluster1305	AT4G28860	AT4G28880
Cluster1306	AT4G02950	AT4G03360
Cluster1307	AT2G35970	AT4G09590
Cluster1308	AT3G45070	AT3G45080
Cluster1309	AT1G02590	AT1G04580
Cluster1310	AT4G05110	AT4G05120
Cluster1311	AT3G17070	AT3G42570
Cluster1312	AT3G02610	AT3G02620
Cluster1313	AT4G10955	AT4G10960
Cluster1314	AT5G28320	AT5G28400
Cluster1315	AT4G18730	AT5G45775
Cluster1316	AT1G02920	AT1G02930
Cluster1317	AT2G03040	AT2G03290
Cluster1318	AT2G07719	ATMG00610
Cluster1319	AT1G06090	AT1G06120
Cluster1320	AT1G11810	AT3G13830
Cluster1321	AT2G05440	AT2G05510
Cluster1322	AT1G62580	AT1G63340
Cluster1323	AT4G14096	AT4G14103
Cluster1324	AT1G43600	AT1G43610
Cluster1325	AT4G10150	AT4G10160
Cluster1326	AT3G26240	AT3G26250
Cluster1327	AT2G32180	AT2G32650
Cluster1328	AT1G69150	AT3G43890
Cluster1329	AT4G25670	AT4G25690
Cluster1330	AT2G21730	AT2G21890
Cluster1331	AT2G38380	AT2G38390
Cluster1332	AT1G58848	AT1G59218
Cluster1333	AT2G27540	AT5G52080
Cluster1334	AT2G07672	ATMG01050
Cluster1335	AT3G18960	AT4G01580
Cluster1336	AT5G38240	AT5G38250
Cluster1337	AT1G27860	AT1G28500
Cluster1338	AT4G22390	AT4G22420
Cluster1339	AT4G10520	AT4G10530
Cluster1340	AT5G26650	AT5G27960
Cluster1341	AT3G46640	AT5G59570
Cluster1342	AT4G25850	AT4G25860
Cluster1343	AT1G16400	AT1G16410
Cluster1344	AT2G32530	AT2G32540
Cluster1345	AT2G07773	ATMG00910
Cluster1346	AT3G20590	AT3G20600
Cluster1347	AT1G29730	AT1G29740
Cluster1348	AT3G10900	AT3G30540
Cluster1349	AT3G25760	AT3G25770
Cluster1350	AT1G66320	AT1G66640
Cluster1351	AT2G46670	AT2G46790
Cluster1352	ATCG00860	ATCG01280
Cluster1353	AT1G52030	AT1G52040
Cluster1354	AT4G13290	AT4G13310
Cluster1355	AT2G12290	AT4G19700
Cluster1356	AT1G47780	AT1G47786
Cluster1357	AT3G18240	AT4G21460
Cluster1358	AT5G50600	AT5G50700
Cluster1359	AT2G07120	AT3G18340
Cluster1360	AT5G25980	AT5G26000
Cluster1361	AT2G29870	AT2G34390
Cluster1362	AT2G40340	AT2G40350
Cluster1363	AT5G36670	AT5G36740
Cluster1364	AT3G26620	AT3G26660
Cluster1365	AT1G66690	AT1G66700
Cluster1366	AT1G41920	AT3G29450
Cluster1367	AT3G03530	AT3G03540
Cluster1368	AT5G17100	AT5G17110
Cluster1369	AT4G22080	AT4G22090
Cluster1370	AT3G28810	AT3G28820
Cluster1371	AT2G36770	AT2G36780
Cluster1372	AT3G44860	AT3G44870
Cluster1373	AT1G03200	AT1G03240
Cluster1374	AT1G66590	AT1G69750
Cluster1375	AT4G04020	AT4G22240
Cluster1376	AT5G20430	AT5G20440
Cluster1377	AT5G16340	AT5G16370
Cluster1378	AT3G59740	AT3G59750
Cluster1379	AT1G31880	AT2G21030
Cluster1380	AT4G28620	AT4G28630
Cluster1381	AT4G00320	AT5G41830
Cluster1382	AT2G03590	AT2G03600
Cluster1383	AT5G39280	AT5G39300
Cluster1384	AT2G29720	AT2G35660
Cluster1385	AT4G33110	AT4G33120
Cluster1386	AT2G44890	AT2G45510
Cluster1387	AT1G55750	AT3G61420
Cluster1388	AT2G04090	AT2G04100
Cluster1389	AT2G07707	ATMG00480
Cluster1390	AT5G01040	AT5G01050
Cluster1391	AT2G07776	ATMG00530
Cluster1392	AT2G07676	ATMG00970
Cluster1393	AT1G54000	AT1G54010
Cluster1394	AT2G07691	ATMG01310
Cluster1395	AT1G62900	AT1G63140
Cluster1396	AT5G24990	AT5G25020
Cluster1397	AT3G55290	AT3G55310
Cluster1398	AT1G06030	AT1G50390
Cluster1399	AT5G46890	AT5G46900
Cluster1400	AT5G50540	AT5G50645
Cluster1401	AT3G52000	AT3G52010
Cluster1402	AT4G19750	AT4G19760
Cluster1403	AT2G44070	AT5G38640
Cluster1404	AT4G34131	AT4G34135
Cluster1405	AT3G48590	AT5G63470
Cluster1406	AT1G62590	AT1G63330
Cluster1407	AT3G60040	AT3G60050
Cluster1408	AT1G35170	AT1G35180
Cluster1409	AT4G37060	AT4G37070
Cluster1410	AT2G46720	AT3G10280
Cluster1411	AT5G27570	AT5G27945
Cluster1412	AT2G07749	ATMG01110
Cluster1413	AT1G02880	AT2G44750
Cluster1414	AT2G28850	AT2G28860
Cluster1415	AT5G56000	AT5G56010
Cluster1416	AT1G57980	AT1G57990
Cluster1417	AT5G37440	AT5G37750
Cluster1418	AT2G07687	ATMG00730
Cluster1419	AT2G23590	AT2G23600
Cluster1420	AT1G38065	AT1G38131
Cluster1421	AT5G65050	AT5G65060
